# BEAST v1.8.3
# Generated Thu Mar 09 09:46:24 PST 2017 [seed=1489081582878]
# -beagle_scaling dynamic -threads 1 -beagle_SSE -beagle_instances 1 -beagle_GPU -beagle_cuda infile.xml
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(Calathea)	tmrca(Goeppertia)	tmrca(Straminea1e2)	yule.birthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	speciation
1320000	-14890.101784609175	-499.9172129047941	-14390.18457170438	45.139860186749175	42.78365512297879	38.74924629656446	34.0978658222811	0.10992320404353252	4.081392204279224	0.17995669607263184	0.251256830347958	0.24411243481329548	0.3246740387661154	0.7910509492675024	0.0022498670304735104	0.5468329590001234	0.002591515427374907	0.5905278186300994	0.04546937531920613	-12625.313838548518	-1764.8707331558608	-492.7431668567893
1340000	-14878.144985201721	-482.6125628389775	-14395.532422362743	43.64441136794259	41.30370687017892	32.62075283026369	30.654281341205305	0.12803097547168088	4.072810166873549	0.18025684442604037	0.2569510833064314	0.23128096858673838	0.33151110368079056	0.8647655148631497	0.0029959093622612155	0.4939050048395433	0.0029566916402774036	0.5390138657882454	0.016136637500846675	-12630.661689206881	-1764.8707331558608	-473.528783292937
1360000	-14879.3508817794	-501.3780895760297	-14377.97279220337	46.212342645692594	45.31052110198292	41.164575590183794	36.791317601919964	0.1077862591408017	4.045273573382446	0.18025684442604037	0.2534276682456358	0.21892828883433071	0.34738719849399385	0.7777117861809946	0.002255564107535864	0.5296969585522667	0.0025234463892773087	0.5794959584686218	-0.05187158075388804	-12613.102059047511	-1764.8707331558608	-493.56025149976
1380000	-14877.444704198895	-471.7198024738187	-14405.724901725076	40.12513761511241	39.52114589135705	35.572840076784445	34.05939400566278	0.13887601428294072	4.048851982555417	0.17080146704296917	0.2577310983086806	0.22824079587522803	0.343226638773123	0.9418294411821538	0.0031701432860064254	0.60337018383388	0.0032228105498345178	0.6404091626026287	0.06453852256656385	-12640.854168569214	-1764.8707331558608	-462.8437643031014
1400000	-14878.83120808251	-470.45560047941865	-14408.375607603091	39.915230435379506	37.26646288775016	32.69841379827295	31.870732220666802	0.13810381273942424	3.857281061075826	0.18543315742666114	0.2613049529788357	0.225652788729553	0.32760910086495093	0.7833744567000543	0.002820299551378716	0.608360165272373	0.0031848869599769253	0.6573471998153817	-0.020474144072798794	-12643.504874447231	-1764.8707331558608	-460.5474057159898
1420000	-14879.802289153915	-472.72827331638854	-14407.074015837527	40.079865380336045	38.55476845359717	37.14089707240134	33.80498752087604	0.13016928230544103	4.103438857208062	0.1767940780844578	0.2518357922966935	0.225652788729553	0.3457173408892965	0.8170030329178867	0.0027111379440093513	0.5488473945602959	0.002977460049716612	0.5950905810120737	0.041518203818655855	-12642.203282681667	-1764.8707331558608	-464.34322373333964
1440000	-14903.572150160457	-486.9438946547279	-14416.62825550573	46.38888554676458	44.51190608563914	41.50507556301132	36.89735806213238	0.11537204294480537	4.275914187480579	0.1767940780844578	0.2510752807342538	0.2140363165497372	0.35809432463155205	0.8335519716436887	0.0026406082361759677	0.5322595140700954	0.0028747177235023394	0.5889652107375413	0.04128629475880996	-12651.757522349868	-1764.8707331558608	-478.8135762971117
1460000	-14850.297169852554	-478.4978572850307	-14371.799312567524	44.59110818987191	42.25274407914257	38.44590483127825	35.05401082077784	0.1357604950649369	3.9248618365986045	0.16340304616198392	0.2505194599364467	0.23254301056518126	0.353534483336389	0.8335519716436887	0.0028604197636714346	0.6187334420831642	0.0030930713076201062	0.6701048053275476	0.06881598145291011	-12606.928579411662	-1764.8707331558608	-470.84291211694216
1480000	-14879.8882511313	-475.6245975113901	-14404.26365361991	48.019988830361164	40.42433152378245	34.96694904231992	34.94386841246752	0.13043251220192864	4.3197991378599365	0.17978586750061068	0.25618367677225484	0.22014210849540317	0.3438883472317321	0.8035900455422469	0.0031799176114594326	0.6778530939009373	0.0032523634866000782	0.7191019443096498	0.07835907895582227	-12639.39292046405	-1764.8707331558608	-467.20277765845736
1500000	-14889.94787558213	-495.7670018708259	-14394.180873711302	47.77840798175342	47.41092646632943	37.490653373708746	36.81144913142411	0.10487270438430076	4.119428794334565	0.1878514531307857	0.25618367677225484	0.21785585576685904	0.3381090143301012	0.737869574372527	0.0024968459316114643	0.5316257890003069	0.00264856897769839	0.5795259688276063	0.081858932993939	-12629.31014055544	-1764.8707331558608	-487.54686665061286
1520000	-14881.132263080739	-475.50022657940036	-14405.632036501338	43.22027930308886	40.579140551538025	30.3345215512134	28.976862619690976	0.14428712021545814	4.119428794334565	0.16197894057410483	0.26525490340921803	0.23465714168657673	0.3381090143301012	0.9065260129252759	0.0031374600998100442	0.45473808094481255	0.0031274461014363843	0.4749504615763504	-0.04680007725722634	-12640.761303345478	-1764.8707331558608	-464.6782392945536
1540000	-14898.611369496402	-504.74750542575094	-14393.863864070652	53.58276797582751	46.98832657544976	38.151563616154654	34.926621321219606	0.10503214559961377	3.805604395314095	0.16197894057410483	0.2568504564514206	0.2328038814127146	0.3483667215617608	0.8072517471584247	0.0022469710702944174	0.550454449678353	0.0024799626027624962	0.6157075187258719	-0.019020455256665663	-12628.99313091479	-1764.8707331558608	-495.46597747597576
1560000	-14898.796989160863	-476.65393067533336	-14422.14305848553	41.11780782648492	40.24914444345355	38.511160459134175	34.46354163443164	0.12713532651051626	4.31538225601362	0.18639995499752235	0.2563900940158757	0.22699849649251447	0.3302114544940883	0.763891423105644	0.002788157288088997	0.6637248177530853	0.002981841268561842	0.7472716186985795	-0.08343520600596195	-12657.272325329668	-1764.8707331558608	-468.6221372267168
1580000	-14918.920233285	-488.63468210056	-14430.28555118444	44.257333855261564	42.9572558556932	43.22571858720829	35.87704150481975	0.10444928295528735	3.990328126821289	0.17247004992157725	0.25066152946400233	0.21063799231707955	0.36623042829734165	0.8642202548169802	0.002652859599199078	0.450811921128503	0.0029047807543100884	0.47659611316346895	0.1391123872781356	-12665.414818028577	-1764.8707331558608	-480.55024016265793
1600000	-14898.380501565463	-480.09438207998625	-14418.286119485478	44.729229537265745	44.2582189228745	40.317271799645006	33.12529061264462	0.12261026435241856	4.02246453125887	0.17606262403010453	0.2588110857471382	0.22110084292976256	0.3440254472929955	0.824778517483529	0.002800603619516873	0.48016423240934936	0.0029279441448598798	0.5095151017039592	0.1233749782506106	-12653.415386329616	-1764.8707331558608	-472.33819149364524
1620000	-14874.79283372544	-485.5421643427919	-14389.250669382647	45.706017944421475	43.529374149294036	34.78451273757403	32.36121423859697	0.12505657368227235	4.419516176777863	0.17628445954145106	0.2620858279619391	0.23126384842706155	0.3303658640695491	0.8593980189363019	0.003014268047651911	0.5799516504554666	0.003065655106467244	0.6199126998286145	0.011171003280875233	-12624.379936226786	-1764.8707331558608	-477.15700476824225
1640000	-14869.89778932358	-483.04878707935706	-14386.849002244224	44.2266823642194	43.385667163506156	37.53201070671124	34.116528775680244	0.12037961235300002	4.0181794097790355	0.17957264759794384	0.26671489995679065	0.21498927371744309	0.33872317872782326	0.8930428760030398	0.002701643746082397	0.5192514142261526	0.002911640606653539	0.532243446141416	0.08040946407166771	-12621.978269088362	-1764.8707331558608	-475.47537599068175
1660000	-14870.724348044163	-482.8714584733629	-14387.8528895708	43.72926554153129	41.97358037320814	40.22598532372852	34.54701543202451	0.13649422735381544	4.010062798479926	0.18278161012287503	0.24696721073046765	0.23461838699196844	0.3356327921546897	0.8211248808325202	0.002763793327400879	0.6245859555108316	0.002747962728468681	0.6830150077009655	-0.007382048740056133	-12622.98215641494	-1764.8707331558608	-475.0503296063966
1680000	-14885.380017535004	-485.7591328739722	-14399.620884661032	45.59525488618519	44.53073006282759	37.04519619533074	33.87339023492118	0.12500186488972456	3.9952585984247717	0.16907228337878172	0.2572702099677516	0.23461838699196844	0.3390391196614991	0.7980610941863397	0.0028154884693195443	0.5845029347869521	0.0028232207327809947	0.5997935202511152	0.09795232051177642	-12634.75015150517	-1764.8707331558608	-478.033125501933
1700000	-14867.897466628308	-483.20984853275667	-14384.687618095551	48.54265416197617	45.37550819816065	36.77659350962291	36.0286001818604	0.12491885199691473	3.825070820882145	0.17515438405030104	0.2290053022494525	0.23754931044065788	0.35829100325958946	0.8364840181884883	0.002920835707439139	0.5834915510109264	0.0030039488192104605	0.6119916519386303	-0.08703537095410895	-12619.81688493969	-1764.8707331558608	-475.01624807770236
1720000	-14890.327404655867	-482.5376974533996	-14407.789707202468	43.97564719724054	41.62926188362427	41.89101213846134	35.04534338248891	0.11780595230256079	4.209282519585434	0.17515438405030104	0.25358624680506314	0.2269471985456572	0.3443121705989795	0.8263939332131608	0.0029895047762945283	0.5949938352591744	0.002845938671020657	0.5950843626207338	0.068300631128283	-12642.918974046606	-1764.8707331558608	-474.43850344272755
1740000	-14890.86226289089	-489.8299017285582	-14401.032361162332	44.14168603883184	43.07660888082688	37.53492674875362	35.44132172741019	0.12177455180956358	3.758728716990159	0.16744697090959199	0.2368690500280496	0.24161656478332405	0.35406741427903526	0.8482027167733253	0.002613850310566049	0.6094161342360016	0.002704859806946659	0.6196677483845323	-0.01626134647322724	-12636.161628006472	-1764.8707331558608	-482.33727657539305
1760000	-14878.612872039337	-481.22255794209013	-14397.390314097247	44.37445744908383	43.01560177589845	34.84861104669692	32.182049522272926	0.12821356626393204	3.9901604840056724	0.18108281987084368	0.2534240021029626	0.2383322961158195	0.32716088191037507	0.8750350401808359	0.003267672972837496	0.5873463016265646	0.0031931419593997177	0.6207100949701775	0.06133138336290203	-12632.519580941385	-1764.8707331558608	-472.84413670859016
1780000	-14876.917059643449	-478.14648607518734	-14398.770573568261	46.24623346049121	41.98572513455739	38.56145802395936	30.339690370953342	0.14610775514176702	4.024701543916226	0.1716870062820414	0.2440870708515499	0.22126772071047263	0.362958202155937	0.8802302411337107	0.002997621466952339	0.6459913603124041	0.003058906235081639	0.6803492652225118	0.019143884962238084	-12633.8998404124	-1764.8707331558608	-469.49883454256354
1800000	-14852.236034134481	-484.6077752338288	-14367.628258900651	45.93041082269177	43.82741830805128	38.563527464753356	34.812961749950546	0.13184603271064582	3.874987909908576	0.17098693388892922	0.25369157279688953	0.23214841275774042	0.3431730805564417	0.904568978717469	0.0029368819224274622	0.5722113980111116	0.003024125535766394	0.6371821721310924	0.14289293038505949	-12602.75752574479	-1764.8707331558608	-476.7836408950599
1820000	-14889.315076039622	-500.30425264752716	-14389.010823392095	49.91699048144747	49.43408263586854	40.64034178613569	38.23812908001204	0.10721103832821005	4.235889745874493	0.17888115368273674	0.24775411207599907	0.25135433773342736	0.3220103965078377	0.7930071480595293	0.002797157790553983	0.4760405127979345	0.002781389292749125	0.5314917469263942	0.1394681101188258	-12624.140090236233	-1764.8707331558608	-490.3391153703615
1840000	-14866.881441914733	-473.9792082507608	-14392.902233663972	41.65954754627617	41.59994590850867	37.14479583238892	36.15251600325263	0.12017853708392956	4.117112928713376	0.17398879489162328	0.25107376870564935	0.2426838930946243	0.3322535433081039	0.7637433885240313	0.0031427304449815445	0.46553844768628955	0.003118056462049595	0.4882101074068321	0.06850154330759257	-12628.031500508112	-1764.8707331558608	-466.3882925608413
1860000	-14872.20492466152	-474.56745044988486	-14397.637474211635	43.87882070662079	43.28868058397627	38.561046537704456	31.328102948520677	0.11497775270457877	4.37055910538823	0.18544099516176096	0.26388276303820724	0.22879310993553834	0.3218831318644943	0.8804189503449663	0.0032171351003929256	0.50313326354659	0.003297583908022715	0.5472476049480045	0.02990071385080298	-12632.766741055773	-1764.8707331558608	-466.39796846681435
1880000	-14876.890077507036	-487.0577486782123	-14389.832328828823	43.810807445529996	41.986083989046385	34.88477752738942	32.95694966375151	0.12564015987287117	3.9763237957708633	0.16934919044519411	0.2476510455220594	0.2238880160937019	0.3591117479390455	0.7389980924054426	0.0028020213966800382	0.5437517608387687	0.00296230847340293	0.5838618901470668	0.05976539727537339	-12624.961595672963	-1764.8707331558608	-479.3373192303441
1900000	-14891.50269391916	-497.9351302907421	-14393.567563628418	44.67313638973305	42.67599986457807	38.981040278624675	33.298238104730885	0.11211317737385047	3.9763237957708633	0.17492070941947774	0.251819199055593	0.2348725936475254	0.3383874978774047	0.8532470127365845	0.00228720485386785	0.6696798675856594	0.0025011924003171047	0.7501332052542858	0.022993539392516547	-12628.696830472556	-1764.8707331558608	-490.3631128163942
1920000	-14892.884301128557	-481.54201904448246	-14411.342282084075	39.5903528554222	38.219002398004434	34.54387677080222	28.85971926118399	0.12284525532306541	3.719331568558711	0.17904870543354065	0.25058375603153316	0.2252700247876106	0.34509751374731645	0.901065170735682	0.003115978426703578	0.5133549022776117	0.0030740029396235926	0.5459282697486396	0.08327452676587063	-12646.471548928215	-1764.8707331558608	-471.422216099829
1940000	-14894.250509612473	-478.5305550165101	-14415.719954595963	40.63892179563092	39.4997367016722	36.463879487553434	31.661276250123926	0.1252337346747996	4.193145104161997	0.17511337407286612	0.25148151569539745	0.2252700247876106	0.3481350854441267	0.7280735372953034	0.0029213725151610746	0.6031352542864697	0.002820985923552895	0.6443380240879251	-0.015388660194523195	-12650.849221440101	-1764.8707331558608	-470.09318665307967
1960000	-14858.666802701888	-465.0661887687515	-14393.600613933137	44.577712056485915	44.243778857544584	36.556243487009446	34.15891573450587	0.13943333173567388	3.9226343102651646	0.1780625060094264	0.2707241943080841	0.2248718119214946	0.32634148776099575	0.805350233459647	0.003171374809949181	0.6127966515505664	0.0032587815699388297	0.6144601184911168	0.03833026045118179	-12628.729880777277	-1764.8707331558608	-457.1136087356847
1980000	-14865.471528953267	-468.6334018493777	-14396.838127103889	46.66615658296207	41.16231236059472	31.783582935933794	31.54958011152916	0.14484277191618378	4.059789818483517	0.16849690957985372	0.2707241943080841	0.22568605773730624	0.3350928383747568	0.853289827107656	0.0033490835544578556	0.5864354584418059	0.0033547011913573144	0.6055631437077458	-0.12923280117911118	-12631.967393948027	-1764.8707331558608	-459.0817934384484
2000000	-14891.20831961826	-489.20625002097785	-14402.002069597282	44.42215713680057	42.20741028529622	41.70130174242763	39.20082781609811	0.10688362473220737	4.077627686674014	0.16849690957985372	0.27065540046600267	0.22568605773730624	0.3351616322168382	0.9149274598428244	0.002734444704701771	0.5322495803484797	0.0027536998230173774	0.5704530884595452	-0.0035896477666773623	-12637.131336441422	-1764.8707331558608	-480.7436116323722
2020000	-14886.878041227454	-483.3681911262537	-14403.5098501012	46.142942276228915	44.665014143633705	38.76023776150792	38.19413217535861	0.113952843042499	4.159501436874656	0.17479080413422365	0.24416557896581317	0.2232568066055263	0.35778681029443765	0.8206076853252086	0.0026663610123608657	0.5659134352552483	0.0028353662938465827	0.5781563922213463	-0.060465117754915976	-12638.639116945338	-1764.8707331558608	-475.3911278342942
2040000	-14895.582026845232	-471.6165787259395	-14423.965448119292	45.856308065635254	40.32635217134813	33.61055910458408	33.110155252733385	0.14199882481445766	3.733476063934574	0.16625409179288628	0.2522129880640775	0.22374610984859938	0.35778681029443765	0.7917771663055	0.002972590841907592	0.5234288967866976	0.00314917033227219	0.5842943498169964	0.009432734696378734	-12659.09471496343	-1764.8707331558608	-463.381724789325
2060000	-14886.798837768112	-489.4265200319918	-14397.37231773612	43.88823238972773	43.15233530779885	40.764783241317296	37.49098472653797	0.11385372830650942	4.232183796642773	0.17105571139541906	0.2522129880640775	0.24911604924491687	0.3276152512955874	0.7917771663055	0.0026333966661323985	0.5491323378492649	0.0027149928466379254	0.6083513373820546	-0.0026201377280643083	-12632.50158458026	-1764.8707331558608	-481.6105631293543
